cve_id,condition,batch_id,batch_status,total_reward,quality_score,gate_FORMAT,gate_FUNCTIONAL,gate_SOLVABILITY,gate_NON_TRIVIALITY,soft_RAG_GROUNDING,soft_CVE_RELEVANCE,passed_all_binary,pub_ge_06,pub_ge_090,is_selected,selection_status,solvability_source,xss_selftest_live,n_selftest_live,tokens_in,tokens_out,selftest_cost_rub,cost_rub,wall_clock_s
CVE-2026-22044,full,f8b649b3-3b96-4ab1-9d23-128128fb22bd,completed,0.979048,0.89,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,30425,7024,0.0,12.6395,102.878
CVE-2026-22044,no_rag,676a2810-8a8b-42f5-89c1-1e7da6c96308,completed,0.873333,0.96,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,19035,7906,0.0,9.6635,93.295
CVE-2026-22044,no_bon,9c83540f-65b7-4c89-8ace-9821253d6d0c,completed,0.973333,0.86,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,6094,1423,0.0,2.5397,63.557
CVE-2026-22044,no_self_test,3f9c51d2-e81a-4d3a-b6b3-271ee0f64705,completed,0.988571,0.94,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,30470,9114,0.0,13.698,80.852
CVE-2026-39378,full,a00a3f3d-bd2e-40fd-90be-aaef9e12e804,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,32930,9145,0.0,14.4515,126.978
CVE-2026-39378,no_rag,7d5ffe42-236b-45f9-b7f6-334768650435,completed,0.871429,0.95,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,19010,5575,0.0,8.4905,78.241
CVE-2026-39378,no_bon,7f14e326-40e2-4575-8520-43a31f9d1ed3,completed,0.975238,0.87,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,6585,3141,0.0,3.546,92.463
CVE-2026-39378,no_self_test,73ba7e64-0a82-41eb-90ad-840de7e544ce,completed,0.973333,0.86,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,32925,14648,0.0,17.2015,89.197
CVE-2026-8850,full,b7f765ba-feb8-4a37-acd6-59d154ef4a1f,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,33980,6150,0.0,13.269,114.058
CVE-2026-8850,no_rag,af42472c-e440-44e7-a7bf-21e93cd977fe,completed,0.869524,0.94,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,19000,7724,0.0,9.562,93.091
CVE-2026-8850,no_bon,bddd2ac9-383d-47ac-a70e-14a46075b2cf,completed,0.911429,0.76,1,1,1,1,0.7,1.0,1,1,1,1,selected,live_pass,1,1,6794,1615,0.0,2.8457,64.689
CVE-2026-8850,no_self_test,d8e501e5-c039-43bb-9287-ada1eda31451,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,33970,7213,0.0,13.7975,78.02
CVE-2026-3546,full,ea0eddeb-db9c-4e43-954d-648563d53a49,completed,0.967619,0.83,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,34335,8625,0.0,14.613,123.954
CVE-2026-3546,no_rag,b2b66454-6029-4364-87f8-ce8fcded3739,completed,0.861905,0.9,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18985,6672,0.0,9.0315,72.393
CVE-2026-3546,no_bon,4808245d-ec8a-41ea-8d16-736c54e6c9f2,completed,0.938095,0.9,1,1,1,1,0.7,1.0,1,1,1,1,selected,live_pass,1,2,13807,4285,0.0,6.2846,132.124
CVE-2026-3546,no_self_test,57c7088a-8fa0-4211-bd52-6f2e270f07b5,completed,0.982857,0.91,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,34350,11073,0.0,15.8415,89.91
CVE-2026-8253,full,aa6e0f4a-2838-4a2e-82f8-a0871d38ffcf,completed,0.988571,0.94,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,39725,7861,0.0,15.848,106.89
CVE-2026-8253,no_rag,0e755095-547f-47dd-88fc-3a0520d29757,completed,0.861905,0.9,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,19020,7878,0.0,9.645,85.091
CVE-2026-8253,no_bon,4942bb22-1039-4b17-b818-dc2d2fb512f0,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,7953,3044,0.0,3.9079,88.581
CVE-2026-8253,no_self_test,42d7c22f-520f-4f7f-94bf-08a8f98bb8d2,completed,0.979048,0.89,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,39765,8073,0.0,15.966,94.399
