cve_id,condition,batch_id,batch_status,total_reward,quality_score,gate_FORMAT,gate_FUNCTIONAL,gate_SOLVABILITY,gate_NON_TRIVIALITY,soft_RAG_GROUNDING,soft_CVE_RELEVANCE,passed_all_binary,pub_ge_06,pub_ge_090,is_selected,selection_status,solvability_source,xss_selftest_live,n_selftest_live,tokens_in,tokens_out,selftest_cost_rub,cost_rub,wall_clock_s
CVE-2025-60035,full,6f3f4a72-fbc3-4679-95bf-98b3a9c1292c,completed,0.980952,0.9,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,27650,6465,0.0,11.5275,95.378
CVE-2025-60035,no_rag,16884de5-fae8-46f9-b412-ca74f9aae72b,completed,0.858095,0.88,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18145,10247,0.0,10.567,129.015
CVE-2025-60035,no_bon,6869cdc0-8f62-4ecd-b5ce-35eaf94dc826,completed,0.937143,0.82,1,1,1,1,1.0,0.7,1,1,1,1,selected,,,,5529,1325,0.0,2.3212,73.234
CVE-2026-7466,full,3e593375-dbc2-4399-9014-94536066ad2e,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,31240,6697,0.0,12.7205,119.282
CVE-2026-7466,no_rag,67e44293-7e3f-4e9b-ad21-dbe2c7d16177,completed,0.861905,0.9,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18145,8859,0.0,9.873,90.272
CVE-2026-7466,no_bon,29c8d36f-e4a4-4c89-aad1-92b34f3a8362,completed,0.895238,0.6,1,1,1,1,1.0,0.7,1,1,0,1,selected,,,,6248,1251,0.0,2.4999,68.608
CVE-2026-4387,full,0fe4cc30-0a6c-4fea-a4bb-9a693e5bbfb5,completed,0.992381,0.96,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,33020,5658,0.0,12.735,91.718
CVE-2026-4387,no_rag,d6d5d886-7589-4a71-ad14-1d7fbbd21672,completed,0.865714,0.92,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18125,9251,0.0,10.063,95.497
CVE-2026-4387,no_bon,059e5bac-da05-4af8-b224-a465c70565c2,completed,0.908571,0.82,1,1,1,1,1.0,0.4,1,1,1,1,selected,,,,6604,734,0.0,2.3482,62.586
CVE-2026-23199,full,60f8ac5b-121a-46a7-9976-191037969e8c,completed,0.980952,0.9,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,26755,6681,0.0,11.367,98.821
CVE-2026-23199,no_rag,4cebe1d5-05a9-4947-ba24-9bc1f5fa2641,completed,0.861905,0.9,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18135,6430,0.0,8.6555,77.548
CVE-2026-23199,no_bon,817f0ac8-d272-488d-8ea7-c3594cadab96,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,5351,1575,0.0,2.3928,75.268
CVE-2026-25049,full,76a909ca-63bb-4e69-a5e4-aca985b62949,completed,0.958095,0.78,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,27175,4828,0.0,10.5665,93.72
CVE-2026-25049,no_rag,dfcb6a3b-ae1b-4b65-becb-c121344a6053,completed,0.861905,0.9,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18160,7897,0.0,9.3965,87.73
CVE-2026-25049,no_bon,20f0dac0-f15f-4746-bc63-2ef75038800a,completed,0.939048,0.68,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,5445,2002,0.0,2.6345,74.273
CVE-2025-43213,full,a0cbff91-08c2-415d-91fd-eb6791c77134,completed,0.979048,0.89,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,28385,5358,0.0,11.1945,92.532
CVE-2025-43213,no_rag,6d81a354-09b5-4e3c-89d6-8697e88202bc,completed,0.86,0.89,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18175,10814,0.0,10.8595,100.723
CVE-2025-43213,no_bon,a6413bec-ab29-45bc-810f-a80b6cf7203c,completed,0.927619,0.77,1,1,1,1,1.0,0.7,1,1,1,1,selected,,,,5674,1286,0.0,2.3452,67.741
CVE-2025-43221,full,3637efc9-334d-41c3-8a8d-2baa2b85bd9a,completed,0.979048,0.89,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,28290,8899,0.0,12.9365,109.3
CVE-2025-43221,no_rag,e0daaa2f-4e0e-47be-91eb-c1e8a6790781,completed,0.865714,0.92,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18165,7032,0.0,8.9655,88.782
CVE-2025-43221,no_bon,78442652-21aa-4aa7-84e8-4254af47230d,completed,0.933333,0.8,1,1,1,1,1.0,0.7,1,1,1,1,selected,,,,5657,1609,0.0,2.5016,77.214
CVE-2026-33128,full,26a8d469-57da-4f91-a771-d91c34fc2000,completed,0.958095,0.78,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,32050,6485,0.0,12.8575,99.71
CVE-2026-33128,no_rag,1cc823e0-585b-43ec-abe1-4375beeb38a6,completed,0.871429,0.95,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18145,7700,0.0,9.2935,97.991
CVE-2026-33128,no_bon,e522c8b5-0e43-415d-a986-da8a04f5b016,completed,0.897143,0.46,1,1,1,1,1.0,1.0,1,1,0,1,selected,,,,6410,1737,0.0,2.7915,75.678
CVE-2026-5642,full,c9ea5a48-3857-4006-899f-46c700d01656,completed,0.969524,0.84,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,29835,6737,0.0,12.319,91.591
CVE-2026-5642,no_rag,5d0cefe0-9e43-40f8-9117-51ba6a9446c2,completed,0.873333,0.96,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18135,9086,0.0,9.9835,101.088
CVE-2026-5642,no_bon,780aae06-0a4f-4cd8-9430-3fe260018431,completed,0.973333,0.86,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,5966,1069,0.0,2.3243,74.552
