cve_id,condition,batch_id,batch_status,total_reward,quality_score,gate_FORMAT,gate_FUNCTIONAL,gate_SOLVABILITY,gate_NON_TRIVIALITY,soft_RAG_GROUNDING,soft_CVE_RELEVANCE,passed_all_binary,pub_ge_06,pub_ge_090,is_selected,selection_status,solvability_source,xss_selftest_live,n_selftest_live,tokens_in,tokens_out,selftest_cost_rub,cost_rub,wall_clock_s
CVE-2024-44166,no_rag,f7d0a131-63f8-4250-8829-1b89d2aadc87,completed,0.850476,0.84,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18650,8639,0.0,9.9145,81.444
CVE-2024-44166,no_bon,8be8dde7-140e-41b6-867a-15c7031fad03,completed,0.942857,0.7,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,6008,1140,0.0,2.3724,62.717
CVE-2026-35660,full,38c87d2c-8690-4745-8761-656a2cccbdae,completed,0.969524,0.84,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,29640,5536,0.0,11.66,80.329
CVE-2026-35660,no_rag,efb6c5c9-d973-4165-b19c-e65bde6ee974,completed,0.842857,0.8,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18820,10257,0.0,10.7745,86.894
CVE-2026-35660,no_bon,8f84c692-ffbc-4243-b287-b9f0f08fd3f8,completed,0.891429,0.58,1,1,1,1,1.0,0.7,1,1,0,1,selected,,,,5924,3197,0.0,3.3757,86.121
CVE-2026-9022,full,fc66a3f9-ebcf-44ab-b4b1-9ad889b2dabb,completed,0.973333,0.86,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,37105,8768,0.0,15.5155,84.845
CVE-2026-9022,no_rag,a9e83892-b1e6-41a3-bb54-3c77bb1f0a3a,completed,0.846667,0.82,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18800,6494,0.0,8.887,57.754
CVE-2026-9022,no_bon,c39c6817-71e5-4dd5-a9e0-f2d41dcf707e,completed,0.973333,0.86,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,7421,1869,0.0,3.1608,65.646
CVE-2026-8216,full,a303090d-fa94-4933-a076-eb4cdfef48e0,completed,0.942857,0.7,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,34870,8736,0.0,14.829,99.929
CVE-2026-8216,no_rag,885f9293-1fcf-4ff0-830e-5907ee7f87be,completed,0.852381,0.85,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18820,8524,0.0,9.908,59.238
CVE-2026-8216,no_bon,8a692cdb-35c8-436e-8a10-9d5e6f354df6,completed,0.939048,0.68,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,6981,765,0.0,2.4768,54.379
CVE-2026-49017,full,51d3d7ab-7f40-4b94-be71-e362d191244d,completed,0.969524,0.84,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,34590,9930,0.0,15.342,81.497
CVE-2026-49017,no_rag,3030ffba-a561-47ba-9ad9-8f5d664ca8f2,completed,0.858095,0.88,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18830,9587,0.0,10.4425,68.824
CVE-2026-49017,no_bon,8ce92a1c-9fe1-4531-844d-484c30bd6e2b,completed,0.944762,0.71,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,6917,3135,0.0,3.6426,78.738
CVE-2018-25249,full,83fba29b-fa9d-4d22-b5e6-aba942478104,completed,0.973333,0.86,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,33205,7849,0.0,13.886,80.9
CVE-2018-25249,no_rag,f20823ce-9e44-456d-b7f6-6e4f9e5734c9,completed,0.835238,0.76,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18825,12896,0.0,12.0955,100.777
CVE-2018-25249,no_bon,0dc3aa0e-776f-4dfa-aff7-1ad5e3f01a91,completed,0.937143,0.82,1,1,1,1,1.0,0.7,1,1,1,1,selected,,,,6640,1656,0.0,2.82,65.204
CVE-2025-43344,full,7686511e-a1a8-42f8-a6cd-85a2289640b1,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,29075,6908,0.0,12.1765,74.04
CVE-2025-43344,no_rag,27d1d534-c073-4547-8866-8dbe0cd66951,completed,0.846667,0.82,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18875,10576,0.0,10.9505,97.687
CVE-2025-43344,no_bon,1bd8cf41-23a4-4b10-ac61-d4290c26e532,completed,0.950476,0.74,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,5825,1030,0.0,2.2625,67.843
CVE-2026-47092,full,a42e081b-8440-43ad-980e-8bd16cfd2e3f,completed,0.954286,0.76,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,31145,7606,0.0,13.1465,79.448
CVE-2026-47092,no_rag,fd97ce35-78d6-4bf8-bb47-40617314cee8,completed,0.858095,0.88,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18875,10141,0.0,10.733,68.24
CVE-2026-47092,no_bon,b8dbbff7-f043-42c7-a090-80742a0678b6,completed,0.969524,0.84,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,6229,1734,0.0,2.7357,66.365
CVE-2025-13333,full,c15b8de0-6b30-48dc-8009-bd47a7753384,completed,1.0,1.0,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,31160,8207,0.0,13.4515,88.582
CVE-2025-13333,no_rag,ab4ce5b8-3b9d-487c-a73a-a929366349ea,completed,0.858095,0.88,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18875,10577,0.0,10.951,81.265
CVE-2025-13333,no_bon,56073b03-835a-44b3-ae2b-c106a7ce21e6,completed,0.954286,0.76,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,6230,2329,0.0,3.0335,69.271
CVE-2026-44425,full,7c01631f-c1fd-442b-9e3e-9f091898ed5a,completed,0.965714,0.82,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,35605,7832,0.0,14.5975,82.476
CVE-2026-44425,no_rag,ede72998-8925-4eb0-a23e-a5de81e84e4b,completed,0.842857,0.8,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18865,13204,0.0,12.2615,122.123
CVE-2026-44425,no_bon,734221cb-cbf1-4a95-ac75-eee34ada4435,completed,0.954286,0.76,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,7121,2790,0.0,3.5313,79.674
CVE-2026-45294,full,d594efc3-2331-49e5-ab8d-8922c3154b15,completed,0.969524,0.84,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,36025,7831,0.0,14.723,91.402
CVE-2026-45294,no_rag,56d94746-3d92-4799-bd90-68c865e1e553,completed,0.869524,0.94,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18865,9502,0.0,10.4105,66.843
CVE-2026-45294,no_bon,29584299-dd6a-4f4a-9239-a6e6bd36bce9,completed,0.908571,0.52,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,7216,993,0.0,2.6613,60.481
CVE-2026-45252,full,66ee7eb1-ac6c-4142-b507-ecd5d5acdc6b,completed,0.969524,0.84,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,30470,15079,0.0,16.6805,139.995
CVE-2026-45252,no_rag,2c7fd162-1fa9-4878-83d1-e7454cf6c1c1,completed,0.854286,0.86,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18920,13445,0.0,12.3985,105.282
CVE-2026-45252,no_bon,6d4949fc-2f63-4bd7-aa65-3fbc9cabd0e8,completed,0.908571,0.52,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,6094,3072,0.0,3.3642,81.167
CVE-2026-26269,full,015be57a-12ea-48bc-aa0a-e381e73599bb,completed,0.975238,0.87,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,29125,8058,0.0,12.7665,78.749
